id,x,y,color,color_weight,cluster,PCA_100_cluster_2_without_concat,PCA_100_cluster_20_without_concat,PCA_500_cluster_2_without_concat,PCA_500_cluster_20_without_concat,PCA_100_cluster_2_with_concat,PCA_100_cluster_20_with_concat,PCA_500_cluster_2_with_concat,PCA_500_cluster_20_with_concat,PCA_500_cluster_10_without_concat,PCA_500_cluster_10_with_concat,object.1
IMG3249_4,36.51932192,-27.51728035,"[[171.88868487 157.54495776 104.19376592]
 [146.30912696 128.05089004  79.19175264]
 [ 79.65075604  64.95867884  31.2032611 ]]","[0.5598958333333334, 0.060083333333333336, 0.3800208333333333]",IMG3249,1,12,1,1,1,2,1,2,9,9,Unknow
IMG3249_5,36.51932192,-27.51728035,"[[ 47.04884944  52.26202686  52.68414577]
 [155.73396028 146.96157891  96.93942956]
 [121.08390973 105.03962294  59.0821509 ]]","[0.42185, 0.13449583333333334, 0.4436541666666667]",IMG3249,1,12,1,1,1,2,1,2,9,9,Unknow
IMG3250_1,21.21932192,-70.11728035,"[[119.35740275  97.17088524  64.5867928 ]
 [ 77.20097774  59.47891303  41.59991036]
 [167.48628562 169.17363773 159.25992335]]","[0.3999666666666667, 0.47512916666666666, 0.12490416666666666]",IMG3250,1,1,1,10,1,2,1,2,1,9,sliding_door
IMG3250_2,21.21932192,-70.11728035,"[[140.00164095 128.63410822 110.7861301 ]
 [ 71.27248997  61.2620261   39.36058534]
 [100.91885474  88.56771503  63.06608689]]","[0.36872916666666666, 0.5248666666666667, 0.10640416666666666]",IMG3250,1,1,1,1,1,2,1,2,9,9,sliding_door
IMG3250_3,21.21932192,-70.11728035,"[[120.36011051 130.99818144 135.44981465]
 [ 76.52132351  65.02028764  45.83664154]
 [165.58647172 182.75205194 190.77076351]]","[0.4847166666666667, 0.3580833333333333, 0.1572]",IMG3250,1,8,1,13,1,2,1,2,3,9,sliding_door
IMG3250_4,21.21932192,-70.11728035,"[[ 99.10258065  91.33413054  70.37882804]
 [161.33566765 156.81118366 133.73299284]
 [ 89.46691656  74.52971402  47.87988039]]","[0.1983, 0.7225833333333334, 0.07911666666666667]",IMG3250,1,12,1,1,1,2,1,2,9,9,sliding_door
IMG3250_5,21.21932192,-70.11728035,"[[158.98980734 182.60804478 184.55186149]
 [ 75.43718261  58.41830898  42.0846976 ]
 [111.05206523 106.68531598  98.31083829]]","[0.45495, 0.22509166666666666, 0.31995833333333334]",IMG3250,1,8,1,9,1,2,1,2,3,9,sliding_door
IMG3251_1,-121.6806781,108.6827196,"[[161.06212449 160.26891887 155.12653895]
 [ 62.88148148  61.52642907  46.57691125]
 [162.76127958 171.30097567 188.61478729]]","[0.49759166666666665, 0.3533375, 0.14907083333333335]",IMG3251,0,14,0,11,0,7,0,7,2,7,Unknow
IMG3251_2,-121.6806781,108.6827196,"[[118.09498651 116.00900926 115.24551623]
 [162.43992063 172.09297613 188.35281992]
 [ 69.25670046  55.86406508  38.38064922]]","[0.5942375, 0.299625, 0.1061375]",IMG3251,0,3,0,0,0,7,0,7,2,7,Unknow
IMG3251_3,-121.6806781,108.6827196,"[[108.0740348  107.11195988 100.89506794]
 [ 47.89344019  44.27694791  30.17554145]
 [168.59078755 175.56495775 184.23549859]]","[0.2334625, 0.23162083333333333, 0.5349166666666667]",IMG3251,0,6,0,15,0,7,0,7,2,7,Unknow
IMG3251_4,-121.6806781,108.6827196,"[[210.3355175  219.36164625 220.29153185]
 [ 94.03656733  93.3832465   90.4094033 ]
 [173.54854663 175.56067133 173.77369899]]","[0.43109166666666665, 0.2612083333333333, 0.3077]",IMG3251,0,11,0,0,0,7,0,7,2,7,Unknow
IMG3251_5,-121.6806781,108.6827196,"[[107.9491617  104.92674964 107.34072219]
 [165.06443015 167.51862226 167.86007111]
 [ 56.6656034   53.48531366  55.37692717]]","[0.7675625, 0.1697375, 0.0627]",IMG3251,0,11,0,0,0,7,0,7,2,7,Unknow
IMG3252_1,35.61932192,-88.81728035,"[[159.32925215 167.29948829 176.05268297]
 [112.5502199  104.15897856  93.85719887]
 [ 68.38680354  59.93871746  44.17277843]]","[0.48872916666666666, 0.44374166666666665, 0.06752916666666667]",IMG3252,0,10,0,16,0,7,0,7,0,7,water_tower
IMG3252_2,35.61932192,-88.81728035,"[[108.50427972 101.05147794  93.84548532]
 [174.48131708 177.64363023 178.66332195]
 [ 54.44476055  52.20578473  41.77914381]]","[0.4645958333333333, 0.41236666666666666, 0.1230375]",IMG3252,0,11,0,11,0,7,0,7,2,7,water_tower
IMG3252_3,35.61932192,-88.81728035,"[[ 88.27610316  90.13730246  87.46684265]
 [186.31071879 192.79545665 199.23794822]
 [ 39.19568309  38.06975934  28.8329708 ]]","[0.58435, 0.11632916666666666, 0.2993208333333333]",IMG3252,0,11,0,11,0,7,0,7,2,7,water_tower
IMG3252_4,35.61932192,-88.81728035,"[[166.99088637 166.8497148  164.43194258]
 [ 54.5397996   50.40844605  35.29815801]
 [116.18447451 112.51244161 105.66012172]]","[0.6501958333333333, 0.22382083333333333, 0.12598333333333334]",IMG3252,0,11,0,11,0,7,0,7,2,7,water_tower
IMG3252_5,35.61932192,-88.81728035,"[[ 52.62558392  52.4775038   53.91345723]
 [178.63026294 182.39440064 183.2882234 ]
 [114.04450244 111.46564617 108.35838596]]","[0.4035166666666667, 0.3079458333333333, 0.2885375]",IMG3252,0,10,0,16,0,7,0,7,0,7,water_tower
IMG3253_1,57.61932192,-16.31728035,"[[174.87768673 138.69596319  74.95485178]
 [133.54377475  96.26737227  40.69855801]
 [170.42749014 184.37739816 155.16893561]]","[0.468975, 0.37277916666666666, 0.15824583333333334]",IMG3253,1,8,1,13,1,4,1,4,3,9,wardrobe
IMG3253_2,57.61932192,-16.31728035,"[[157.23413151 110.05118545  48.83303316]
 [ 68.02922326  48.52239432  22.15099954]
 [124.81027383  78.2336926   28.32837567]]","[0.7058125, 0.1853, 0.1088875]",IMG3253,1,8,1,10,1,4,1,4,3,9,wardrobe
IMG3253_3,57.61932192,-16.31728035,"[[147.49276206  89.76393578  28.29015149]
 [ 79.74398181  53.04046107  20.8936198 ]
 [179.12996625 114.29623915  41.60398586]]","[0.15962916666666666, 0.32358333333333333, 0.5167875]",IMG3253,1,2,1,7,1,4,1,4,1,9,wardrobe
IMG3253_4,57.61932192,-16.31728035,"[[124.01855379  69.9901534   28.33175742]
 [156.83980924 108.47373935  47.97617856]
 [ 70.56934019  45.67878322  22.96239303]]","[0.5334291666666666, 0.2450125, 0.22155833333333333]",IMG3253,1,2,1,10,1,4,1,4,4,9,wardrobe
IMG3253_5,57.61932192,-16.31728035,"[[124.93711951  83.86239019  28.25816139]
 [172.98493048 152.49851872  98.94424475]
 [150.97082995 107.06430799  46.94375365]]","[0.5853916666666666, 0.203525, 0.21108333333333335]",IMG3253,1,8,1,13,1,4,1,4,3,9,wardrobe
IMG3254_1,41.01932192,7.88271965,"[[127.45010465 113.18798657  76.89056079]
 [122.17159155 135.39825616 138.49581171]
 [ 81.08777845  68.77892836  39.3217339 ]]","[0.24299166666666666, 0.6531791666666666, 0.10382916666666667]",IMG3254,1,0,1,6,1,1,1,1,1,2,Unknow
IMG3254_2,41.01932192,7.88271965,"[[128.08453659 106.87533402  60.56626506]
 [159.27940533 137.75679656  81.1911595 ]
 [ 73.63603057  55.37030252  19.9055794 ]]","[0.7109625, 0.20935833333333334, 0.07967916666666666]",IMG3254,1,0,1,6,1,1,1,1,1,2,Unknow
IMG3254_3,41.01932192,7.88271965,"[[166.692091   159.93891742 125.04749679]
 [135.96039749 117.50675541  68.76573046]
 [ 94.19850178  74.23839735  41.87382265]]","[0.712, 0.1711, 0.1169]",IMG3254,1,2,1,10,1,1,1,1,1,2,Unknow
IMG3254_4,41.01932192,7.88271965,"[[124.68769537 125.93354756 108.17511531]
 [124.78837891 108.44024306  67.11950843]
 [ 74.77178423  59.71784232  29.49828613]]","[0.7631125, 0.19061666666666666, 0.04627083333333333]",IMG3254,1,0,1,6,1,1,1,1,1,2,Unknow
IMG3254_5,41.01932192,7.88271965,"[[127.31350429 127.899105   113.10293279]
 [ 93.45457957  78.06942653  59.49707986]
 [225.44071354 234.22058162 233.23549693]]","[0.7671458333333333, 0.17725833333333332, 0.05559583333333333]",IMG3254,1,0,1,6,1,1,1,1,1,2,Unknow
IMG3255_1,26.51932192,-18.81728035,"[[213.86651427 220.19434836 228.70442446]
 [ 94.55329706 101.50441249 102.20531014]
 [159.48129885 154.94023266 146.24005557]]","[0.33031666666666665, 0.3928041666666667, 0.2768791666666667]",IMG3255,0,9,0,5,0,15,0,15,0,3,Unknow
IMG3255_2,26.51932192,-18.81728035,"[[204.82126561 208.75928715 213.83617713]
 [ 80.85482051  73.29934615  57.66916667]
 [137.01947638 132.30039767 126.23508734]]","[0.3679208333333333, 0.3069125, 0.32516666666666666]",IMG3255,0,9,0,5,0,15,0,15,0,3,Unknow
IMG3255_3,26.51932192,-18.81728035,"[[ 58.30715391  58.02551674  47.88655811]
 [116.74147079 117.9148183  112.60979438]
 [236.48328525 240.69644811 242.56462044]]","[0.4064125, 0.5098041666666666, 0.08378333333333333]",IMG3255,0,10,0,16,0,15,0,15,0,3,Unknow
IMG3255_4,26.51932192,-18.81728035,"[[129.80675792 134.57752675 133.0488159 ]
 [ 55.16216902  59.16278536  55.73545869]
 [233.30418705 234.23732554 236.74782298]]","[0.06985833333333333, 0.5853416666666666, 0.3448]",IMG3255,0,10,0,16,0,15,0,15,0,3,Unknow
IMG3255_5,26.51932192,-18.81728035,"[[ 33.18421445  34.42366025  28.79853753]
 [118.87356504 125.81213631 123.66231179]
 [ 60.012581    66.42844007  61.96008232]]","[0.18403333333333333, 0.286175, 0.5297916666666667]",IMG3255,0,9,0,5,0,15,0,15,0,3,Unknow
IMG3256_1,55.41932192,-53.31728035,"[[163.92192866 114.45649053  44.26119005]
 [191.27253618 152.7510324   77.91777968]
 [120.17673409  73.74050311  24.42388795]]","[0.5628958333333334, 0.2235875, 0.21351666666666666]",IMG3256,1,2,1,10,1,8,1,8,1,9,Unknow
IMG3256_2,55.41932192,-53.31728035,"[[162.02894615 116.82103943  44.29222403]
 [185.78281857 142.37377362  67.73303715]
 [120.72865174  72.38596491  19.20185131]]","[0.6212625, 0.086125, 0.2926125]",IMG3256,1,2,1,10,1,8,1,8,3,9,Unknow
IMG3256_3,55.41932192,-53.31728035,"[[150.01652819 103.65349167  43.96736514]
 [158.1076874  145.43898513  95.33975945]
 [ 98.89865696  61.4815181   20.06693511]]","[0.5138916666666666, 0.31307083333333335, 0.1730375]",IMG3256,1,12,1,13,1,8,1,8,6,9,Unknow
IMG3256_4,55.41932192,-53.31728035,"[[ 96.14768622  64.43223625  18.38930958]
 [130.34367522 103.26835327  39.6225774 ]
 [175.49176622 132.19045711  62.72209743]]","[0.29142083333333335, 0.4568083333333333, 0.25177083333333333]",IMG3256,1,2,1,10,1,8,1,8,1,9,Unknow
IMG3256_5,55.41932192,-53.31728035,"[[152.6532308  126.70015714  65.034046  ]
 [134.78938474  92.13988794  31.28879296]
 [ 90.43691999  68.50315448  20.4380583 ]]","[0.17441666666666666, 0.6093708333333333, 0.2162125]",IMG3256,1,8,1,13,1,8,1,8,3,9,Unknow
IMG3257_1,20.71932192,25.08271965,"[[ 71.44168665  71.14873314  50.11512246]
 [146.64754343  94.26397135  97.72990929]
 [138.85319857 167.19592013 164.75379021]]","[0.7552833333333333, 0.17710833333333334, 0.06760833333333334]",IMG3257,1,19,1,19,1,10,1,10,5,0,Unknow
IMG3257_2,20.71932192,25.08271965,"[[ 52.813251    63.89784606  53.23786317]
 [142.14346661 159.02135132 154.23909118]
 [114.92227297  85.82496061  83.69202966]]","[0.4198791666666667, 0.112625, 0.46749583333333333]",IMG3257,1,13,1,19,1,10,1,10,8,0,Unknow
IMG3257_3,20.71932192,25.08271965,"[[141.79594309 103.12283029 102.54438461]
 [143.04122239 163.99110457 139.61483063]
 [ 84.29407379  67.89743937  60.30056432]]","[0.28305833333333336, 0.47097916666666667, 0.2459625]",IMG3257,1,19,1,19,1,10,1,10,8,0,Unknow
IMG3257_4,20.71932192,25.08271965,"[[143.74368372  91.05371907  94.09488493]
 [ 64.29096156  70.4265382   44.73779712]
 [132.88005842 178.73502878 146.63819916]]","[0.8662375, 0.08527083333333334, 0.04849166666666667]",IMG3257,1,18,1,18,1,10,1,10,5,0,Unknow
IMG3257_5,20.71932192,25.08271965,"[[144.28464898  91.76716597  94.47371587]
 [ 40.47846295  74.03469294  59.26133997]
 [112.83066319 165.42399404 136.6199081 ]]","[0.7689166666666667, 0.06697083333333333, 0.1641125]",IMG3257,1,18,1,18,1,10,1,10,5,0,Unknow
IMG3258_1,49.41932192,-68.11728035,"[[126.41708555 110.42198926  92.8737203 ]
 [ 93.19187175  65.99307469  42.39311303]
 [135.96076201 143.83455373 149.27400729]]","[0.33905, 0.4875125, 0.1734375]",IMG3258,1,13,1,9,1,8,1,8,7,5,Unknow
IMG3258_2,49.41932192,-68.11728035,"[[129.26296306 124.01613289 111.37068859]
 [ 87.31501714  59.98489717  40.5577335 ]
 [168.41803922 191.73254902 209.53156863]]","[0.0389, 0.93985, 0.02125]",IMG3258,1,12,1,13,1,8,1,8,6,5,Unknow
IMG3258_3,49.41932192,-68.11728035,"[[156.19678585 159.95440121 150.21205899]
 [128.11434783 128.2340615  116.78200132]
 [196.24424757 211.76252    217.62150855]]","[0.7206083333333333, 0.24551666666666666, 0.033875]",IMG3258,1,7,1,3,1,8,1,8,7,5,Unknow
IMG3258_4,49.41932192,-68.11728035,"[[152.43924141 154.86000808 150.22804997]
 [186.77286962 196.92068654 199.06633544]
 [128.96699422 123.30775183 112.06627685]]","[0.4845541666666667, 0.37709583333333335, 0.13835]",IMG3258,1,12,1,13,1,8,1,8,7,5,Unknow
IMG3258_5,49.41932192,-68.11728035,"[[127.83635469 122.17812559 113.82968545]
 [135.23852423  94.92508811  66.0196696 ]
 [ 74.22195163  47.72480685  28.40884279]]","[0.7116, 0.18914166666666668, 0.09925833333333334]",IMG3258,1,8,1,13,1,8,1,8,3,5,Unknow
IMG3259_1,2.119321918,-66.91728035,"[[125.61537661 119.68309289  66.79301336]
 [ 37.2155194   30.24543179  13.41076345]
 [139.04854916 135.37200176  87.31405067]]","[0.6062583333333333, 0.3604541666666667, 0.0332875]",IMG3259,1,12,1,1,1,12,1,12,9,2,sliding_door
IMG3259_2,2.119321918,-66.91728035,"[[142.2518726  139.5100864   93.96726795]
 [ 68.3458132   51.80966184  20.15909823]
 [127.82627073 125.62788767  79.43651343]]","[0.5421916666666666, 0.406075, 0.05173333333333333]",IMG3259,1,12,1,1,1,12,1,12,9,2,sliding_door
IMG3259_3,2.119321918,-66.91728035,"[[ 89.88267953  60.4502854   21.49695094]
 [140.91283011 138.88096187  95.60170843]
 [119.84206978 109.27926649  61.29054503]]","[0.2717041666666667, 0.4081708333333333, 0.320125]",IMG3259,1,8,1,9,1,12,1,12,3,2,sliding_door
IMG3259_4,2.119321918,-66.91728035,"[[163.57269342 161.62724929 127.7276373 ]
 [106.90868311  80.9169038   32.98634495]
 [136.84961091 121.77880062  69.52573264]]","[0.6290833333333333, 0.21095, 0.15996666666666667]",IMG3259,1,8,1,1,1,12,1,12,3,2,sliding_door
IMG3259_5,2.119321918,-66.91728035,"[[227.35294118 229.45596544 227.70654703]
 [137.63461682 131.79104331  89.75795246]
 [ 84.08314249  61.37852235  32.58543264]]","[0.8912333333333333, 0.08369166666666666, 0.025075]",IMG3259,1,12,1,1,1,12,1,12,3,2,sliding_door
IMG3260_1,17.21932192,-59.51728035,"[[132.09400246 136.288635   140.52682423]
 [ 86.97576706  80.16801829  59.93213813]
 [115.46170878 110.94871543  89.64577234]]","[0.31875416666666667, 0.5081458333333333, 0.1731]",IMG3260,1,1,1,14,1,14,1,14,5,4,medicine_chest
IMG3260_2,17.21932192,-59.51728035,"[[131.3637667  136.34355008 139.53294539]
 [ 83.74483901  75.4357559   59.18340386]
 [108.6705753  106.34762965  89.09917323]]","[0.345875, 0.33747916666666666, 0.31664583333333335]",IMG3260,1,13,1,9,1,14,1,14,8,4,medicine_chest
IMG3260_3,17.21932192,-59.51728035,"[[124.95092248 114.79457245  93.08380227]
 [ 82.12613769  73.23551472  55.63984768]
 [151.78185912 158.2369084  151.66642   ]]","[0.2890125, 0.44631666666666664, 0.26467083333333336]",IMG3260,1,13,1,9,1,14,1,14,8,4,medicine_chest
IMG3260_4,17.21932192,-59.51728035,"[[ 98.24938264  97.21050658  82.46751096]
 [141.08123601 144.5896211  140.90146582]
 [ 75.37183633  57.37414056  28.74270636]]","[0.16575, 0.7220458333333334, 0.11220416666666666]",IMG3260,1,1,1,14,1,14,1,14,8,4,medicine_chest
IMG3260_5,17.21932192,-59.51728035,"[[112.9147885  111.24935366  87.0866417 ]
 [ 83.88688716  60.96229572  27.66883268]
 [180.87764361 164.5770922  128.22391289]]","[0.8328375, 0.06001666666666667, 0.10714583333333333]",IMG3260,1,18,1,18,1,14,1,14,5,4,medicine_chest
IMG3261_1,56.61932192,-54.31728035,"[[110.69462921 110.99031449  99.89376568]
 [174.92274348 153.15155566 128.48274186]
 [ 74.64421257  64.15850852  51.86833154]]","[0.5715666666666667, 0.325825, 0.10260833333333333]",IMG3261,1,18,1,4,1,14,1,14,5,4,Unknow
IMG3261_2,56.61932192,-54.31728035,"[[ 90.33199468 103.69878612 100.51505987]
 [154.11908497 154.3305098  143.37647059]
 [100.27901849  76.05220913  55.10379894]]","[0.3367875, 0.5039583333333333, 0.15925416666666667]",IMG3261,1,8,1,13,1,14,1,14,3,4,Unknow
IMG3261_3,56.61932192,-54.31728035,"[[102.49034301  74.98937104  50.14527811]
 [149.3862248  125.64045514  96.46210746]
 [ 88.67883177 100.76224045  97.94164433]]","[0.5206541666666666, 0.26602916666666665, 0.21331666666666665]",IMG3261,1,1,1,14,1,14,1,14,1,4,Unknow
IMG3261_4,56.61932192,-54.31728035,"[[213.71108721 217.66049081 215.43400469]
 [136.06200741 137.88834575 135.98544296]
 [ 91.83362807  92.80313102  85.59462532]]","[0.38674583333333334, 0.5282791666666666, 0.084975]",IMG3261,1,13,1,9,1,14,1,14,8,4,Unknow
IMG3261_5,56.61932192,-54.31728035,"[[111.89736485 127.14977424 131.95755274]
 [ 90.62080266  81.20917879  67.99687257]
 [146.13544177 124.72745765  95.30702636]]","[0.37724166666666664, 0.27869166666666667, 0.3440666666666667]",IMG3261,1,13,1,9,1,14,1,14,8,4,Unknow
IMG3262_1,-71.88067808,115.5827196,"[[172.57155003 178.80888995 186.47817365]
 [ 78.32852878  79.14132263  40.23003535]
 [140.68090866 139.17734263 135.03001807]]","[0.3127666666666667, 0.5656916666666667, 0.12154166666666667]",IMG3262,0,9,0,5,0,17,0,17,0,8,Unknow
IMG3262_2,-71.88067808,115.5827196,"[[162.37043617 162.65294632 162.20025342]
 [137.16782071 136.93070184 134.95354009]
 [109.81558792 108.46038296 105.0074973 ]]","[0.5246708333333333, 0.3187083333333333, 0.15662083333333332]",IMG3262,0,9,0,5,0,17,0,17,6,8,Unknow
IMG3262_3,-71.88067808,115.5827196,"[[219.28054026 227.49143635 229.9879462 ]
 [ 72.754004    54.9179492   51.53248561]
 [137.39683262 135.74692755 140.78732137]]","[0.36612083333333334, 0.3671125, 0.26676666666666665]",IMG3262,0,6,0,15,0,17,0,17,2,8,Unknow
IMG3262_4,-71.88067808,115.5827196,"[[188.0855192  196.62883608 207.8020387 ]
 [139.59391292 146.34886886 150.1269397 ]
 [ 67.89140349  67.30521035  64.02439859]]","[0.38519166666666665, 0.5417583333333333, 0.07305]",IMG3262,0,11,0,16,0,17,0,17,0,8,Unknow
IMG3262_5,-71.88067808,115.5827196,"[[146.95292043 150.13390424 150.84073906]
 [103.24341595 101.77258107  97.96081949]
 [197.3688736  204.61405636 205.63028065]]","[0.29564583333333333, 0.31233333333333335, 0.3920208333333333]",IMG3262,0,9,0,5,0,17,0,17,0,8,Unknow
IMG3263_1,-28.08067808,57.98271965,"[[140.6313255  142.56407718 135.50947427]
 [200.86037244 204.78838736 201.6956344 ]
 [100.20990341  85.95288623  72.48202059]]","[0.7451333333333333, 0.0917375, 0.16312916666666666]",IMG3263,1,16,1,2,1,2,1,2,9,9,bookshop
IMG3263_2,-28.08067808,57.98271965,"[[187.7796216  192.35528696 174.8352904 ]
 [109.22216376  87.71920239  62.40386665]
 [139.67537086 133.61379037 109.89050577]]","[0.5465333333333333, 0.14502916666666665, 0.3084375]",IMG3263,1,16,1,2,1,2,1,2,9,9,bookshop
IMG3263_3,-28.08067808,57.98271965,"[[ 95.80484832  76.62380895  57.01768331]
 [152.82502786 124.16857805  94.11178995]
 [198.95433641 200.41254753 197.46500091]]","[0.5275666666666666, 0.230325, 0.24210833333333334]",IMG3263,1,16,1,2,1,2,1,2,9,9,bookshop
IMG3263_4,-28.08067808,57.98271965,"[[139.57271839 119.98063627  95.31718653]
 [200.3441605  201.09657028 200.43322125]
 [ 88.5986966   80.52236302  66.20722906]]","[0.47, 0.34404583333333333, 0.18595416666666667]",IMG3263,1,19,1,4,1,2,1,2,5,9,bookshop
IMG3263_5,-28.08067808,57.98271965,"[[155.74576424 149.13171902 136.03095397]
 [120.38803238  95.14055941  69.00843435]
 [208.21237544 212.40637753 213.76917529]]","[0.21975, 0.4626208333333333, 0.3176291666666667]",IMG3263,1,16,1,2,1,2,1,2,9,9,bookshop
IMG3264_1,-49.08067808,9.18271965,"[[207.61551351 212.38313514 218.55151351]
 [128.26437302 130.55778615 131.61747578]
 [ 66.00992068  66.94613011  50.51958246]]","[0.15332916666666666, 0.6453791666666666, 0.20129166666666667]",IMG3264,0,10,0,16,0,15,0,15,0,3,Unknow
IMG3264_2,-49.08067808,9.18271965,"[[200.4207252  207.73005706 209.9698141 ]
 [ 69.00779974  77.08041577  46.42888946]
 [125.65168853 129.3037893  125.97934799]]","[0.6262, 0.11297916666666667, 0.26082083333333334]",IMG3264,0,10,0,16,0,15,0,15,2,3,Unknow
IMG3264_3,-49.08067808,9.18271965,"[[ 97.42458704  90.29041289  77.11060301]
 [135.10732356 132.53187347 127.15120185]
 [229.93721053 235.64665533 239.14955737]]","[0.6239541666666667, 0.3047875, 0.07125833333333334]",IMG3264,0,10,0,16,0,15,0,15,7,3,Unknow
IMG3264_4,-49.08067808,9.18271965,"[[129.23588071 130.5040791  129.95086351]
 [232.90636655 240.70990643 243.59546555]
 [ 95.90858205  87.62439406  73.10352586]]","[0.48935833333333334, 0.38321666666666665, 0.127425]",IMG3264,0,9,0,5,0,15,0,15,0,3,Unknow
IMG3264_5,-49.08067808,9.18271965,"[[102.2725426   99.39820074  88.27729641]
 [133.34119814 132.33646971 127.43859853]
 [184.39758979 198.33586374 207.90036533]]","[0.3024875, 0.6098125, 0.0877]",IMG3264,0,10,0,16,0,15,0,15,0,3,Unknow
IMG3265_1,6.019321918,23.28271965,"[[ 89.8665415   69.57408277  52.89920207]
 [141.90266811 147.71982195 154.33635746]
 [120.53080954 106.62717685  87.69551772]]","[0.6374416666666667, 0.2558416666666667, 0.10671666666666667]",IMG3265,1,8,1,13,1,8,1,8,3,5,wardrobe
IMG3265_2,6.019321918,23.28271965,"[[143.53549504 148.95308495 155.63851282]
 [ 82.36613304  58.05879106  48.45735578]
 [110.08931029 104.98776571  99.5164908 ]]","[0.8063458333333333, 0.16349583333333334, 0.030158333333333332]",IMG3265,0,5,0,3,1,8,1,8,7,5,wardrobe
IMG3265_3,6.019321918,23.28271965,"[[121.71474728 115.84674731 109.52799161]
 [105.46856555  73.10738972  60.12571839]
 [138.39759527 137.6353855  136.83460453]]","[0.2966666666666667, 0.488875, 0.21445833333333333]",IMG3265,1,8,1,9,1,8,1,8,3,5,wardrobe
IMG3265_4,6.019321918,23.28271965,"[[131.50834032 131.40160192 131.09351003]
 [208.96683451 213.71391846 217.41298574]
 [165.3627623  168.20915933 165.47648535]]","[0.516575, 0.2876625, 0.1957625]",IMG3265,1,7,1,13,1,8,1,8,7,5,wardrobe
IMG3265_5,6.019321918,23.28271965,"[[141.65952415 143.17978735 144.97488988]
 [120.31260392 104.37013635  76.5779847 ]
 [137.15366957 134.88119133 128.05494112]]","[0.46163333333333334, 0.48825, 0.050116666666666664]",IMG3265,1,12,1,13,1,8,1,8,6,5,wardrobe
